,CA.102548,CA.104338,CA.105094,CA.109745,CA.1906415,CA.1912627,CA.1924346,CA.1926760,CA.1927842,CA.1933414,CA.1940640,CA.2004407,CA.2005288,CA.2006047,CA.2008260,CA.2009329,CA.2009381,CA.2009850,CA.2017611,CA.2039179,CA.2040686,CA.2045012,CA.2046297,CA.348981,CA.354300,CA.359448,CA.94377,CA.98389,CA.98475,CA.99145,CAP.102548,CAP.104338,CAP.105094,CAP.109745,CAP.1906415,CAP.1912627,CAP.1924346,CAP.1926760,CAP.1927842,CAP.1933414,CAP.1940640,CAP.2004407,CAP.2005288,CAP.2006047,CAP.2008260,CAP.2009329,CAP.2009381,CAP.2009850,CAP.2017611,CAP.2039179,CAP.2040686,CAP.2046297,CAP.2046641,CAP.348981,CAP.354300,CAP.359448,CAP.94377,CAP.98389,CAP.98475,CAP.99145
SCML1,1.4329594072761063,0.6870606883398922,0.0,2.2600256559614555,1.6959938131099002,2.657640005207824,1.7180875839605168,1.6599245584023783,0.7136958148433591,2.017921907997262,2.169925001442312,2.1731274334806563,2.0250287944915226,2.6959938131099,1.6870606883398924,2.6229303509201767,1.9708536543404835,3.570462931026041,1.3617683594191536,1.8914191868460786,1.4489009511451278,1.7782085763980877,1.516015147003665,1.831877241191673,1.4329594072761063,1.584962500721156,1.4222330006830475,0.8155754288625726,0.963474123974886,1.9107326619029126,2.2387868595871168,4.017031080527841,3.0721058004804194,2.835924074254375,2.823749360308273,0.0,2.851998837112446,2.137503523749935,2.01435529297707,2.700439718141092,2.604071323668861,3.0925457415435655,3.035623909730721,0.0,4.06177619758669,2.4982508675278257,2.625270489374693,2.4594316186372973,3.426264754702098,1.9781956296816516,1.8237493603082728,3.0461417816447205,2.3362833878644325,1.7355221772965375,3.8806855252611245,2.8399595874895316,3.927896453728821,2.763411574470007,3.2524762141352173,2.6870606883398924
WWC3,5.009884588931844,4.831370587967541,1.4594316186372973,4.844486087757799,4.658782734012828,4.927896453728821,5.141596278383818,3.787641414483326,3.5310694927259543,4.341274183692174,4.563158130402808,4.971313624068879,4.441616269406558,4.982765462583646,4.422905742612183,4.409390936137702,3.8669079781431663,4.8738131983590876,4.113533819591914,4.423578170981798,3.9155209007519587,4.37851162325373,3.5716768099709313,4.084064264788474,4.011674533380918,4.705425039042727,3.876762490781555,3.442280035252584,5.759688488427289,4.698774108903683,3.8609627978581167,3.354734239970604,4.220329954879555,4.111865963867557,4.614120868789254,0.08406426478847455,4.447579196548882,4.335569005556748,3.502075956045791,4.2630344058337934,2.548436624696042,4.525442506018121,4.751677945687579,4.223422549934937,1.3391373849195856,4.765534746362977,4.484138131201669,4.624100894628114,4.46532151358055,4.07638806851284,4.184280294419382,4.447579196548882,4.635173946674924,4.032100843167024,3.20006486151431,4.198494153639083,2.9126498648972037,4.442943495848728,4.02945288578697,4.576522137920503
ARHGAP6,1.6825732973475784,1.0,0.0,1.207892851641333,1.7949356628035362,0.9411063109464314,1.0840642647884746,1.722466024471091,1.3276873641760472,0.7739963251111731,1.063502942306158,1.0840642647884746,1.0840642647884746,0.7990873060740036,0.879705766282288,1.3504972470841332,2.3015876466031866,1.063502942306158,0.8073549220576041,2.0806576633452254,1.9745293124838819,0.9855004303048849,1.495695162624069,1.5210507369009632,0.5945485495503542,1.1176950426697545,1.2387868595871168,0.9411063109464314,0.722466024471091,1.298658315564515,3.418189947945766,2.6599245584023783,2.2387868595871168,2.933572638261024,2.782408564927373,0.13750352374993502,3.187451054027326,3.0426443374084937,2.853995647176393,3.1127001327493624,3.326249700837456,2.853995647176393,2.9354597478052895,3.9136075118230993,2.140778655782796,3.145677455195635,3.1342209397606338,2.7782085763980877,2.5434958834257717,2.608809242675524,2.4724877714627436,3.023255352300303,2.9373443921502322,2.1634987322828794,1.9183862344463478,2.114367024952,2.211012193485512,2.5897634869849773,3.3923174227787602,3.0908534304511135
FAM184B,0.17632277264046287,0.3103401206121505,0.0,0.3103401206121505,0.02856915219677092,0.02856915219677092,0.2630344058337938,1.0565835283663676,0.22650852980867975,0.2630344058337938,0.12432813500220177,0.21412480535284734,0.3103401206121505,0.34482849699744117,0.27500704749986976,0.0,0.27500704749986976,0.5753123306874368,0.2016338611696504,0.21412480535284734,0.25096157353321874,0.11103131238874395,0.5945485495503542,0.18903382439001715,0.23878685958711648,0.22650852980867975,0.21412480535284734,0.22650852980867975,0.12432813500220177,0.34482849699744117,1.9107326619029126,0.0,0.21412480535284734,0.5558161550616397,0.32192809488736235,0.0,0.28688114778816154,0.9708536543404835,1.1375035237499351,0.12432813500220177,1.2141248053528475,0.5849625007211562,0.6229303509201767,0.056583528366367514,0.8875252707415875,0.29865831556451516,0.7398481026993274,0.8399595874895318,0.21412480535284734,0.6229303509201767,0.5160151470036647,0.3895668117627256,0.7484612330040358,0.32192809488736235,0.6135316529179271,0.3895668117627256,0.879705766282288,0.9781956296816515,0.2630344058337938,0.3334237337251918
MAP4,5.020591094773247,5.189429245809757,5.4564776293518165,5.813781191217037,5.9593064897596575,5.921721947009604,6.527633387290932,5.870364719583405,5.8671551631075145,5.155020578358575,5.637204481902295,6.2861418728343015,6.086613947409496,5.8875252707415875,5.814037647539975,5.993674361750585,5.733625498408233,5.848998430400023,5.95093492831454,5.898933871780176,6.178316271701453,5.731997786643742,5.624978179569036,6.230933093039401,6.608365723163637,5.836934011321092,6.3278669714020355,6.628481994383899,5.753818443173543,5.9361667779791505,4.7564896067599705,6.2543672814408335,6.504620392403552,5.879460722538024,6.523561956057013,3.743084055549586,6.321747746735257,5.91528186586766,3.656496370553495,6.856736756119109,4.133399125417198,6.497293008662791,6.421559944901823,5.000901402741532,4.536674617569758,6.119771161952904,6.021923838554758,6.118110505607367,6.800511678621584,5.91528186586766,6.045049740837989,6.253611151947168,6.344118334521428,6.3842225329301625,5.318316841334983,5.9597701552114675,6.556276124790035,5.678916986679839,6.457298788825798,6.3824943402931185
GOPC,1.4382928515791469,1.232660756790275,1.4489009511451278,2.5921580021253603,2.877744249949002,3.341985747228616,2.62993940943954,2.6915341649192004,2.356143810225275,3.27500704749987,2.805292455600712,2.2539892662307865,2.84197311892718,2.817623257511431,2.8399595874895316,3.1489341045263393,2.9467308601403097,2.6915341649192004,3.346247774082775,2.2418401835646704,2.8032270364349277,3.3103401206121505,2.944858445807539,3.3798981635246923,2.859969548221026,2.3645724322958563,4.286881147788161,3.2464080872463845,2.7845039829295666,2.7782085763980877,1.4005379295837286,3.1984941536390834,3.292781749227846,3.439623137557117,2.4672794804599825,0.0,2.5582676340557358,2.599317793698226,2.111031312388744,2.974529312483882,1.7949356628035362,2.1538053360790355,2.604071323668861,0.5360529002402097,3.33771109212829,2.889473542531109,2.4905701304462013,2.811471030529836,4.292781749227846,2.582556003014061,2.657640005207824,3.1795110502715103,3.1858665453113337,3.3161457422933562,3.9597701552114675,2.927896453728821,3.0036022366801953,2.835924074254375,2.8439838440483265,1.8278190246173196
ROS1,0.02856915219677092,0.056583528366367514,0.0,0.8479969065549501,0.09761079662642233,0.15055967657538138,1.3334237337251917,0.02856915219677092,0.0,0.0,0.02856915219677092,1.0071955014042038,0.3895668117627256,1.480265122054463,0.0,0.48542682717024166,0.0,0.11103131238874395,0.925999418556223,0.0,0.04264433740849372,0.2630344058337938,0.04264433740849372,0.0,3.234194722953812,0.12432813500220177,0.070389327891398,0.056583528366367514,0.056583528366367514,0.0,1.3561438102252754,0.014355292977070054,2.9981955031532523,0.0,2.4982508675278257,0.070389327891398,1.765534746362977,0.0,1.4698859762744636,0.0,2.3015876466031866,2.263034405833794,2.327687364176047,1.956056652412403,0.7990873060740036,0.0,0.0,0.0,1.0976107966264221,0.014355292977070054,0.0,3.063502942306158,0.02856915219677092,0.0,0.0,0.02856915219677092,0.22650852980867975,0.0,0.18903382439001715,0.23878685958711648
USP28,2.27500704749987,2.1538053360790355,0.0,2.849999259466098,2.974529312483882,4.423578170981798,3.3603642765434705,2.782408564927373,2.643856189774725,3.212569338850806,3.3673710656485296,3.0250287944915226,4.066950243924627,3.8308637567517576,3.438292851579147,3.5643781685650637,3.9088129077395473,3.608809242675524,3.5472030247569317,3.2839217723076173,3.777156666004501,3.6803243568440163,3.4594316186372973,3.187451054027326,3.1292830169449664,2.771885578515366,3.626439136697315,3.1292830169449664,2.673556423990145,4.3826672527450405,2.584962500721156,2.1953475983222193,3.215678596607928,4.346956889378885,3.158660175346498,0.0,2.4222330006830477,3.5046203924035524,2.1667154449664223,3.3405622690264134,2.3248106034204836,3.0268000593437154,2.6599245584023783,0.0,2.3589588258323295,2.608809242675524,3.356143810225275,3.493134922305505,4.43895814789755,3.4982508675278257,3.5310694927259543,3.414135532984451,3.773996325111173,2.9726926540042644,3.996388746447621,3.8469946869655733,3.8429788317883253,3.261530815243406,3.3659724275933836,2.017921907997262
HDAC9,1.722466024471091,1.4005379295837286,2.097610796626422,2.18269229751619,2.6803243568440163,2.438292851579147,2.6803243568440163,2.424922088210688,2.2898344651775093,2.5310694927259543,2.8155754288625725,2.702657543390911,4.130107178658833,3.1667154449664223,4.568640195419223,2.963474123974886,2.7506065048355923,2.2234225499349374,4.281698250098829,2.769771739249448,4.0,3.377123749129487,4.408032466130653,4.465974464504069,2.1795110502715103,3.8629472480209217,3.2094533656289497,3.8257856274647914,2.5459683691052923,3.032100843167024,4.649040565634448,3.5643781685650637,3.5372960670908418,2.6758159311722696,3.351910961103077,0.070389327891398,2.4698859762744636,2.4854268271702415,4.790772037862,3.452858964713811,4.777156666004501,2.9011082430145123,2.944858445807539,4.982765462583646,4.1626934322112366,3.578938713093386,2.211012193485512,2.5558161550616396,4.173926931999809,2.440952198029637,3.980025300238734,3.594548549550354,3.5631581304028077,3.5397791916984938,2.5058909297299574,3.9945797242157473,4.238786859587116,2.8659188145522125,3.292781749227846,1.9634741239748859
TSPAN17,3.4724877714627436,4.236492618381302,2.5058909297299574,4.791293148592206,4.416164164733128,4.783980413683795,4.673556423990145,4.145677455195635,4.924575003392735,3.9541963103868754,4.70376517879341,4.9886846867721655,4.77082904603249,4.093391153253013,4.14649230697719,3.8369340113210915,4.089159131911238,5.435295215647167,4.083213368248981,4.715344295358907,4.512226886513957,3.800123352826528,4.9481335778404,4.17951105027151,4.9415758618182375,4.477677327565307,4.930737337562887,3.282439805006387,4.59215800212536,4.276496665640356,3.01435529297707,2.933572638261024,3.925049964727359,3.097610796626422,4.152994605492435,0.0,3.8933622107638715,3.779259720372376,2.957914598632985,2.9708536543404835,2.9763636357327616,3.980025300238734,4.3750394313469245,0.0,2.5109619192773796,3.411426245726465,3.6147098441152083,3.72137265947682,4.19377174339668,3.698218478224414,4.0539801681876515,3.8278190246173196,3.64961545906341,3.5897634869849773,2.669026765509631,3.9818526532897405,2.4828482830684653,3.4436066514756147,3.2868811477881614,3.5921580021253603
NOP16,2.1342209397606338,2.4515408330178317,4.285402218862249,4.507160349117523,3.1259816538547156,4.2600256559614555,3.6530600171045644,4.035623909730721,4.448900951145128,2.786596361890807,4.173926931999809,3.6322682154995127,4.0435194936627425,3.0925457415435655,3.3659724275933836,3.5897634869849773,3.5323169593327655,5.160274831408593,3.7092906357233577,3.486714373030702,3.249445341085839,3.7687136570304847,3.2479275134435857,2.889473542531109,4.050501697446727,3.633431210355632,4.349082146391089,3.569248029867182,3.7516779456875784,3.9020735793107426,2.7845039829295666,4.757556688939453,4.084914659767938,3.5909612413425993,3.212569338850806,0.5058909297299573,3.5741015080893894,3.521050736900963,2.963474123974886,3.565597175854225,3.431622959713292,4.300123724569014,4.2630344058337934,0.0,2.773996325111173,3.212569338850806,3.6484654430273142,3.552131108253784,5.000450771770857,3.779259720372376,3.792855352362489,3.727920454563199,3.6473145095471358,3.4475791965488827,2.9873208659292536,4.8738131983590876,3.633431210355632,3.323370069061269,3.1473066987802936,4.391630261517429
CC2D2A,6.846618675050611,6.413627929024172,6.669452025657408,5.516015147003665,4.499527024215096,4.1440463696167065,4.040892430646901,4.477677327565307,4.393690764187454,4.303050084681673,4.1651079851445365,3.2418401835646704,3.5716768099709313,4.421559944901823,3.910732661902913,4.032100843167024,4.086613947409496,3.62760683812965,3.702657543390911,3.645009884391095,4.013462259806563,3.5323169593327655,3.740927560318628,4.639232163249277,3.5447326559326235,4.094236069845765,5.066089190457772,4.772941337831336,4.685940148445977,4.715344295358907,6.255311886359598,4.682573297347578,5.20633064787105,5.5505928897042995,4.339850002884624,6.466627120041501,4.860962797858116,4.636914580355878,5.356143810225276,4.475733430966398,5.600804954989473,4.3008558712687615,4.398487190018967,3.631104282365877,5.940166750482817,4.615887073916057,4.680324356844016,4.493134922305505,6.5576551547254205,4.505890929729957,4.284662185483165,4.532316959332765,4.475733430966398,4.2433644256936605,4.697106574476975,4.290571850852079,4.361768359419154,5.684257705058932,5.301587646603187,4.562547724199122
RRM2B,4.047014819517589,4.051372101721025,5.177917792195843,4.147306698780294,2.8797057662822882,3.438292851579147,2.550900664647523,2.8639384504239715,3.704871964456353,2.8953026213333066,2.8257856274647914,3.2854022188622483,2.875780063068488,2.889473542531109,2.4724877714627436,3.1811025507537978,3.2172307162206693,3.137503523749935,3.2675357980687347,2.922197848396367,3.0214797274104517,2.918386234446348,2.881664619320345,2.700439718141092,3.1210154009613658,3.1193561770396756,3.12267271882414,2.0426443374084937,3.266036893995317,2.9541963103868754,3.176322772640463,3.150559676575381,2.6205864104518777,3.0513721017210256,2.1473066987802936,0.0,2.333423733725192,2.855989697308481,2.2203299548795554,2.702657543390911,2.4982508675278257,2.6599245584023783,3.063502942306158,1.0285691521967708,4.496973580998276,3.232660756790275,3.0373822220030804,2.3103401206121505,1.550900664647523,2.01435529297707,2.713695814843359,2.488000770834068,3.01435529297707,2.250961573533219,3.791814071161826,3.035623909730721,2.9891390073682333,3.1043366598147357,3.493134922305505,3.2735158897021166
ZNF800,2.533563348214512,2.655351828612554,0.0,3.289834465177509,2.5897634869849773,4.344828496997441,2.933572638261024,4.1626934322112366,3.669026765509631,4.139142019145689,3.569248029867182,3.631104282365877,3.875780063068488,3.396433531250992,3.495695162624069,3.37851162325373,3.4672794804599825,4.032982416699428,2.641546029087524,3.5619370596224327,3.1811025507537978,3.311793717753649,3.493134922305505,4.3103401206121505,2.698218478224414,3.1391420191456887,3.6028844087184186,3.71699089440494,3.237257770900372,3.76659516172927,3.305970520984386,3.986410935252045,4.004501392234941,3.598126959919604,4.1440463696167065,2.8318772411916733,3.343407822297814,3.793895882548878,3.6667565918848033,4.012568673503056,3.039138393906958,3.593353770980297,3.84197311892718,2.7845039829295666,2.7676547982373463,3.4698859762744636,3.4854268271702415,3.382667252745041,2.990954860396993,3.48155728070859,3.300123724569014,3.4356285940520905,3.763411574470007,3.389566811762726,4.409390936137702,3.7070829917717063,3.899175630480513,3.918386234446348,4.06522762277562,3.6392321632492775
TNFRSF17,0.7484612330040358,0.8073549220576041,0.0,1.1699250014423124,0.632268215499513,1.0356239097307212,1.0356239097307212,1.8519988371124463,1.411426245726465,1.9708536543404835,0.9708536543404835,1.0908534304511135,2.15704371014558,0.45417589318580215,2.1984941536390834,1.5945485495503542,1.0565835283663676,1.584962500721156,1.372952097911829,1.2750070474998698,1.4329594072761063,1.411426245726465,0.918386234446348,1.9855004303048849,0.23878685958711648,1.3617683594191536,0.5945485495503542,1.5360529002402097,1.15704371014558,2.533563348214512,0.0,1.4222330006830475,0.632268215499513,1.7739963251111732,0.8639384504239714,0.0,0.8318772411916731,1.8559896973084806,0.722466024471091,0.2630344058337938,1.2016338611696504,0.5753123306874368,0.3103401206121505,0.0,2.927896453728821,1.2203299548795556,1.3673710656485294,1.3561438102252754,0.0,1.7612852733616193,1.411426245726465,1.1953475983222193,1.2203299548795556,1.4854268271702418,1.6461626571578936,1.1309308698264486,0.0,2.140778655782796,0.0,0.3103401206121505
SNX29,6.339315572413283,5.977737849242815,5.957218149166944,5.833902076669164,5.414473836430928,5.152994605492435,5.51064550409004,5.5219929564016725,4.937344392150233,4.870364719583405,5.147306698780294,5.23112515787905,5.593652558397931,5.284292026394312,5.161081482277184,5.308156975114762,5.368069876532083,4.982765462583646,4.703211467391146,5.911451911626604,5.404290064444837,5.58014548442338,5.655065551195028,5.88728155166999,5.88728155166999,5.367720513401452,5.175524601089875,4.967168607532628,5.354381632113322,5.955824240806441,5.741197298571427,5.12969515665378,5.57349571549561,5.718635616271338,5.371210343455566,5.750874439656846,5.868143479666726,5.609104846618959,5.356495987705577,4.903520373723376,5.423578170981798,5.266786540694901,5.61882595258744,4.2024177215751815,5.58014548442338,5.746850183098051,5.621172752683435,5.5447326559326235,5.212569338850806,5.561326136453918,5.350143602017798,5.455820365084918,5.808127587455465,5.141596278383818,5.108524456778169,5.638073837180719,4.520422248526446,5.826294245499635,5.163498732282879,5.437294331497144
LMO3,2.4329594072761065,0.5459683691052925,0.0,1.2265085298086797,0.25096157353321874,0.8073549220576041,4.43229133824778,4.2660368939953175,3.40735275114004,1.4489009511451278,1.7612852733616193,0.9560566524124029,3.4995270242150958,1.4222330006830475,1.565597175854225,3.070389327891398,1.831877241191673,2.8797057662822882,3.6147098441152083,0.7824085649273732,2.430285272977781,1.3617683594191536,2.7845039829295666,0.6780719051126377,0.9927684307689242,1.3617683594191536,2.2418401835646704,2.070389327891398,4.003602236680195,1.2509615735332187,4.238022517825721,2.8797057662822882,1.2016338611696504,1.7048719644563528,1.4646682670034443,1.726831217032493,1.8678964639926547,1.9145645234939397,4.1440463696167065,0.7048719644563528,4.295723024539968,1.6553518286125541,1.5210507369009632,3.2047667506546134,5.049195105622275,1.0908534304511135,1.9781956296816516,1.790772037862,5.7481928495894605,1.232660756790275,2.049630767724601,1.790772037862,2.4982508675278257,1.3561438102252754,1.6276068381296498,1.0,4.537296067090842,1.5897634869849773,2.204766750654613,1.3103401206121505
MRPS10,2.7676547982373463,2.4828482830684653,4.263785613890803,3.0018022426339854,2.5921580021253603,2.6599245584023783,2.5434958834257717,2.805292455600712,2.6064422281316078,3.01435529297707,2.8155754288625725,2.2172307162206693,2.611172380044005,3.8042601156347384,2.765534746362977,3.1489341045263393,2.673556423990145,2.4489009511451276,2.678071905112638,2.4905701304462013,2.6959938131099,2.700439718141092,2.983677694698067,2.7845039829295666,2.942983598187102,1.5558161550616396,3.48155728070859,3.6016965164809576,2.873813198359087,2.3757345385831563,3.2555007331483865,2.070389327891398,3.5223068928713888,3.4329594072761065,2.1009776477248208,0.0,2.493134922305505,2.2016338611696504,3.319039815562536,2.903038270112912,2.4776773275653072,1.922197848396367,2.3161457422933562,4.280956313831056,2.6484654430273142,2.408711861029429,2.1243281350022016,2.2720231890610485,3.5861642459309095,1.9671686075326276,2.1984941536390834,2.7548875021634687,2.6205864104518777,2.2660368939953175,3.2094533656289497,2.599317793698226,3.396433531250992,2.5533605033353277,2.613531652917927,1.4489009511451278
GUCA1A,0.0,0.0,0.0,0.41142624572646497,0.0,0.8155754288625726,0.5459683691052925,0.0,0.0,0.0,0.21412480535284734,0.0,0.15055967657538138,0.15055967657538138,0.13750352374993502,0.0,0.0,0.34482849699744117,0.32192809488736235,0.0,0.12432813500220177,0.15055967657538138,0.070389327891398,0.0,0.3103401206121505,0.5360529002402097,0.46466826700344427,0.17632277264046287,0.18903382439001715,0.16349873228287956,2.7548875021634687,0.0,0.09761079662642233,0.13750352374993502,0.0,0.0,0.0,0.08406426478847455,2.063502942306158,0.29865831556451516,2.6712933724815757,0.070389327891398,0.0,0.7484612330040358,2.851998837112446,0.0,0.0,0.34482849699744117,4.6904170955324656,0.0,0.21412480535284734,0.09761079662642233,0.11103131238874395,0.25096157353321874,0.0,0.0,0.5753123306874368,0.3103401206121505,0.21412480535284734,0.0
RSF1,4.793375711264754,4.428276414392509,3.521050736900963,4.568640195419223,4.093391153253013,4.8604662585171665,4.554588851677638,4.4822029262959555,4.145677455195635,4.613531652917927,4.773996325111173,4.412781525338476,4.747924416238441,5.044394119358453,4.914564523493939,4.654779216959517,4.801676029253588,4.986410935252045,4.832890014164741,4.551516017628014,4.9415758618182375,4.9025560053446275,4.6604951318885135,4.69655030107857,4.657640005207824,5.183486514459391,4.944858445807539,5.140778655782796,5.067380578019059,4.794415866350106,4.963936452144486,5.279471295644468,4.871350840634026,5.346956889378885,3.873813198359087,4.913607511823099,4.131754090984813,4.605257262939004,3.938285791884053,4.622930350920177,3.894332742277694,4.129283016944966,4.460087240116833,5.327687364176048,5.241458871274651,4.3045110418099535,4.216454865144757,4.583158003874408,4.725741156503952,4.246408087246385,4.683134985126093,4.637494325206311,4.878234879112339,3.792855352362489,5.848247352704505,4.891419186846079,4.863442934348041,4.973611275519472,4.767125077269071,4.411426245726465
VPS13D,2.1984941536390834,2.855989697308481,0.29865831556451516,3.6870606883398924,3.993674361750585,4.400537929583729,4.6076262208454875,3.4789718050329426,3.41006969175638,5.1501534552462465,4.032100843167024,4.609991295212678,4.401903471607958,4.498889086976805,4.6519127446457835,4.75702324650746,4.37851162325373,4.255500733148386,3.7452373321297494,4.663344619366085,4.187451054027326,4.315421315945778,5.139142019145689,4.906890595608519,4.3045110418099535,3.765534746362977,4.273515889702116,4.291308859828971,4.421559944901823,5.198101209324823,4.936873461824233,5.4844604131288195,5.984133594540979,5.108942568660791,4.829342193902803,3.9126498648972037,5.077670274232752,4.444932048942182,4.129283016944966,5.076388068512841,4.405992359675837,4.861459166361513,4.979568100095187,6.585413272492013,3.9326281570221266,5.076388068512841,4.726831217032493,4.895787316463311,5.212958362728285,4.471187460386985,4.684257705058932,5.304876050044889,4.569855608330948,4.9818526532897405,5.641835001555368,5.2141248053528475,5.146084938616191,5.1622906135457995,5.381283372503783,4.784503982929566
CELF2,0.8237493603082727,1.2387868595871168,0.0,3.1984941536390834,3.5741015080893894,3.873813198359087,3.993674361750585,5.41006969175638,4.020591094773247,4.2509615735332185,3.0303360783709588,3.5570424152637194,4.852498298789891,3.527320607877047,4.34766565630097,4.631686366311998,5.17672169288105,3.7398481026993275,3.257010618206024,4.23112515787905,3.896271848807375,4.75595576955096,3.7676547982373463,5.408372203572677,3.065227622775619,3.1984941536390834,3.633431210355632,2.572889668420581,5.689299160535892,4.704318677760832,2.5558161550616396,4.92362461136832,4.584361252518709,4.628190334615213,4.399171093819823,0.27500704749986976,4.5447326559326235,4.290571850852079,2.0806576633452254,4.853995647176393,2.292781749227846,4.919816770052789,4.149747119504682,0.16349873228287956,3.356143810225275,5.1440463696167065,4.486070743735668,4.358255586705128,3.1193561770396756,3.910732661902913,4.458119481174506,4.578938713093386,4.46401472450489,5.302319050948834,4.277984747299765,5.048323386537814,5.113950482422504,3.6229303509201767,5.131342539123261,4.527320607877047
FAM120A,3.588564737401352,4.089159131911238,3.8042601156347384,5.663059923747817,5.167117030227439,5.996614714815362,5.434961760187254,5.727920454563199,5.515384460636948,5.39746072605472,5.494415610397496,6.089794727063991,6.206916672538598,5.6865005271832185,6.138937308958628,5.529508641074312,5.725741156503952,5.491853096329675,4.845991770664573,5.330558400030802,5.209843230525496,5.843230150496545,5.995710628907104,5.654779216959517,5.8779895853872075,5.239168878665448,6.582706526780788,5.565292520581023,5.297191416565856,5.333781500631152,3.1618876823768938,5.402585758232587,5.745506265869159,5.552438555253539,5.266786540694901,0.3103401206121505,5.178316271701453,5.593652558397931,3.5397791916984938,6.095713484251265,3.1811025507537978,5.313608657030486,5.174725987706133,2.773996325111173,3.7803100990433753,5.5163303868259375,5.523248292605209,5.955824240806441,3.8728287595348854,5.422233000683048,5.381283372503783,5.662205499653616,5.882643049361842,5.796753476973698,5.523561956057013,6.396090970394369,4.952799477899938,5.606442228131607,5.247547806890298,5.0430819818956625
R3HDM1,6.675957032941749,5.920293300211007,5.441616269406558,5.131342539123261,5.227664072554389,4.927896453728821,4.598722499676621,5.494735604862796,5.57349571549561,4.36737106564853,4.94626298433245,4.252476214135217,4.870857864363762,4.811984719351674,5.205939832470884,4.411426245726465,4.887037791419197,4.940166750482817,4.422905742612183,4.3103401206121505,4.218781167784069,5.19377174339668,4.238022517825721,4.916954278953217,3.8308637567517576,4.167518503735217,5.035623909730721,5.531381460516312,5.28835856219366,5.2622828064206555,6.344118334521428,5.676662334857967,4.715893370547605,4.795455272044121,4.489928219405183,5.0669502439246275,4.62760683812965,4.765004246250036,5.127220550488074,4.79960542245267,4.15623479785027,4.321928094887363,4.20633064787105,5.222263603528345,4.979110755015785,4.028569152196771,4.643856189774724,3.8619553641448694,4.009884588931844,4.611172380044005,4.668459556915382,4.519793486241101,4.726831217032493,4.6415460290875235,5.384395238388068,4.2986583155645155,5.462052318796433,5.267535798068735,5.2543672814408335,4.463360885816658
COL9A2,2.873813198359087,6.175125349657719,0.0,3.3248106034204836,3.6380738371807184,4.2024177215751815,4.296457407371244,5.217618485351048,4.498250867527825,1.9671686075326276,2.713695814843359,2.035623909730721,3.8298495598446904,2.855989697308481,3.1795110502715103,4.3175935046234715,3.142413437873741,1.292781749227846,4.4269356196483365,3.9193400824420124,3.5084286525318573,4.684257705058932,4.106850796450224,4.472487771462744,1.790772037862,3.6769443591069124,1.875780063068488,4.571676809970931,3.3950627995175777,3.920293300211007,3.9411063109464313,2.657640005207824,0.7824085649273732,3.6507645591169022,3.538538163629804,0.0,3.9097731041416397,3.7070829917717063,1.6040713236688608,3.2735158897021166,2.3362833878644325,2.655351828612554,4.247927513443585,0.0,1.6415460290875237,3.927896453728821,3.8257856274647914,4.080657663345225,4.609400390006429,4.279471295644468,3.920293300211007,2.910732661902913,4.37851162325373,4.846493315964563,3.5109619192773796,2.339137384919585,1.1953475983222193,5.057016965365539,3.465974464504069,3.689299160535892
KITLG,0.9486008474933558,1.4276061727818994,0.0,2.114367024952,2.6870606883398924,1.3840498067951599,3.4646682670034443,2.693765712217783,2.833902076669163,1.9818526532897407,2.9392265777282085,3.3204846780176935,3.3103401206121505,2.1731274334806563,5.22573765346606,1.903038270112912,2.7070829917717063,2.6016965164809576,2.584962500721156,2.0250287944915226,2.2660368939953175,2.851998837112446,3.085764553778314,1.9068905956085185,2.773996325111173,1.7355221772965375,0.8559896973084807,1.859969548221026,2.698218478224414,1.922197848396367,3.5921580021253603,2.2539892662307865,4.308885057411763,3.903038270112912,3.2883585621936606,0.0,2.550900664647523,3.3909427728025427,2.726831217032493,3.1193561770396756,2.8032270364349277,3.734438666137167,3.5058909297299574,3.1602748314085933,3.1667154449664223,2.7676547982373463,3.085764553778314,2.985500430304885,2.726831217032493,2.6182386555954547,2.7311832415722,3.9945797242157473,3.0874628412503395,2.596935142387232,3.261530815243406,3.786596361890807,2.424922088210688,2.361768359419153,4.256255873202732,1.269033146455237
ERCC8,2.0071955014042038,1.7739963251111732,3.6948801927991917,1.6644828403646825,2.6599245584023783,1.7311832415722,2.4646682670034443,1.5210507369009632,2.097610796626422,2.8094144442358986,2.4168397419128294,1.713695814843359,2.0942360698457656,2.2479275134435857,2.0531113364595623,2.0738202332916713,2.430285272977781,2.0669502439246266,2.232660756790275,1.632268215499513,1.8073549220576042,1.9411063109464315,2.2141248053528475,2.130930869826449,1.7697717392494479,1.8155754288625725,2.700439718141092,2.6959938131099,1.899175630480513,2.192194165283345,2.15704371014558,1.726831217032493,3.023255352300303,2.438292851579147,1.2630344058337937,4.55028504908841,1.5459683691052926,2.1342209397606338,2.6507645591169022,2.127633279725874,2.8011586560936985,2.0738202332916713,1.9068905956085185,2.883620816285671,3.249445341085839,2.475084882948783,2.3305584000308026,2.1634987322828794,2.060047383669939,2.070389327891398,1.8797057662822882,1.903038270112912,2.3161457422933562,1.3895668117627256,2.176322772640463,2.3103401206121505,2.550900664647523,1.6229303509201767,2.4462562298895643,1.6690267655096307
